time, aquisitionDuration, accX, accY, accZ, gyroX, gyroY, gyroZ
3.353,0.001695,0.943094,16.434732,9.186790,157.570000,116.060000,-154.700000
3.355,0.001773,-0.722879,14.002794,8.516571,212.380000,137.900000,-136.430000
3.357,0.002049,-1.225544,11.417663,7.238367,251.790000,159.950000,-70.000000
3.359,0.001630,0.062235,8.985725,6.888896,269.500000,139.650000,-13.370000
3.362,0.001586,1.771294,7.391560,3.724504,304.010000,145.950000,18.200000
3.364,0.001584,0.359046,5.725587,-1.067563,358.540000,154.560000,20.090000
3.366,0.001585,-1.259055,0.382982,0.938307,361.690000,177.310000,7.140000
3.368,0.001686,-5.964951,-2.656940,-0.081384,342.020000,208.530000,-10.360000
3.370,0.001587,-8.588380,-3.427692,-0.488303,323.540000,241.360000,-41.160000
3.372,0.001586,-10.038926,-4.203232,0.560112,273.070000,276.150000,-70.420000
3.374,0.001583,-10.560740,-3.336734,2.465449,244.440000,329.280000,-96.670000
3.376,0.001597,-10.139459,-0.134044,1.488844,209.440000,366.730000,-123.200000
3.378,0.001611,-7.697946,4.097912,3.480353,143.430000,423.290000,-160.440000
3.380,0.001582,-1.814379,14.677800,2.149489,73.920000,439.600000,-211.890000
3.382,0.001583,-9.426154,17.396976,14.763972,-51.380000,482.650000,-320.600000
3.384,0.001597,-10.800104,22.686920,16.985269,20.930000,561.750000,-365.260000
3.386,0.001580,-16.788991,32.558291,17.004419,-11.760000,625.520000,-392.630000
3.388,0.001600,-18.565072,36.397690,24.391192,27.860000,694.330000,-326.550000
3.390,0.001560,-18.952842,35.334914,48.188760,228.200000,725.480000,-220.570000
3.392,0.001566,-22.131595,32.620526,45.321180,688.940000,771.050000,-5.950000
3.394,0.001562,-16.640585,30.729550,21.523611,747.600000,758.450000,157.080000
3.396,0.001557,-11.767134,27.014621,38.863139,636.720000,732.130000,291.060000
3.398,0.001600,-5.423988,19.225716,44.181807,906.920000,780.220000,315.560000
3.400,0.001588,0.488303,13.356511,31.572112,1039.780000,802.690000,302.540000
3.402,0.001575,5.419201,8.349016,33.707238,965.090000,839.300000,205.380000
3.404,0.001576,9.234663,2.982475,39.767935,994.700000,886.970000,125.440000
3.406,0.001576,11.556494,-1.651612,34.631184,1097.530000,909.230000,20.230000
3.408,0.001663,11.072979,-5.347392,30.102417,1087.520000,931.840000,-13.720000
3.410,0.001590,11.183086,-9.488389,30.375292,1036.000000,930.440000,-13.650000
3.412,0.001576,11.178299,-12.365544,27.804522,1024.030000,927.780000,23.590000
3.414,0.001582,13.667684,-15.659193,25.272051,965.370000,905.940000,62.020000
3.416,0.001594,16.913460,-17.746447,22.840113,905.520000,887.530000,86.380000
3.418,0.001626,20.920414,-19.694870,20.345940,857.010000,861.840000,79.380000
3.420,0.001579,24.237999,-21.676804,17.320379,788.830000,849.100000,32.550000
3.422,0.001578,27.191750,-22.883198,14.457586,724.220000,825.650000,-15.470000
3.424,0.001606,29.575816,-23.677887,11.877242,626.640000,803.950000,-84.070000
3.426,0.001580,31.064660,-24.142253,10.369248,554.330000,776.510000,-120.120000
3.428,0.001613,32.180096,-24.099168,8.214972,482.090000,726.460000,-142.590000
3.430,0.001582,32.816804,-23.907676,6.357508,390.110000,679.840000,-133.630000
3.432,0.001593,33.678515,-23.266181,4.696322,320.670000,603.330000,-114.030000
3.434,0.001580,34.889697,-22.615111,3.121307,231.140000,540.610000,-65.450000
3.436,0.001581,36.081729,-21.920955,1.838316,166.950000,473.410000,-44.100000
3.438,0.001614,37.221102,-21.040096,0.545750,84.980000,385.630000,-24.850000
3.440,0.001591,38.355687,-20.039554,-0.201066,14.770000,319.550000,-18.270000
3.442,0.001580,39.049843,-18.732627,-0.378195,-48.860000,235.550000,-26.880000
3.444,0.001578,39.140801,-17.157612,0.047873,-127.470000,175.420000,-47.040000
3.446,0.001577,38.480157,-15.400680,0.531388,-183.120000,94.640000,-63.770000
3.448,0.001620,37.264188,-13.413959,1.608526,-248.570000,34.160000,-72.450000
3.450,0.001580,35.373212,-11.312343,2.537258,-290.780000,-26.040000,-76.230000
3.452,0.001581,32.764144,-9.445303,3.892059,-330.190000,-104.090000,-66.500000
3.454,0.001581,29.810393,-7.405922,5.495797,-372.190000,-158.620000,-50.190000
3.456,0.001590,26.377913,-5.476648,6.678256,-398.370000,-223.580000,-33.390000
3.458,0.001608,31.682219,-8.617104,31.165193,-272.510000,-238.980000,92.330000
3.460,0.001581,33.391278,-6.233039,1.546291,-138.670000,-364.630000,295.120000
3.462,0.001580,41.955722,-14.921952,4.260679,-147.350000,-523.110000,548.800000
3.464,0.001592,51.764859,-21.154990,8.052205,-261.730000,-714.980000,864.990000
3.466,0.001583,54.201584,-25.659821,5.558032,-370.510000,-856.450000,906.990000
3.468,0.001607,60.262281,-26.607702,8.550082,-594.860000,-887.390000,731.500000
3.470,0.001578,59.161206,-29.250281,19.551252,-651.140000,-918.610000,460.110000
3.472,0.001590,54.019668,-28.589636,15.204401,-664.580000,-896.560000,204.400000
3.474,0.001582,57.140974,-28.536976,20.992223,-786.730000,-938.140000,35.070000
3.476,0.001579,51.046767,-29.456134,30.380079,-878.360000,-1047.690000,35.420000
3.478,0.001605,48.126526,-28.077397,27.900268,-950.880000,-1119.510000,104.090000
3.480,0.001594,46.565873,-23.850229,32.539142,-1096.970000,-1220.240000,147.840000
3.482,0.001580,51.281343,-24.822047,46.527574,-1234.450000,-1291.010000,157.920000
3.484,0.001670,48.973874,-21.810848,50.194631,-1278.200000,-1315.440000,7.210000
3.486,0.001695,44.133934,-19.163482,54.292542,-1365.560000,-1317.610000,-234.850000
3.488,0.001686,36.570032,-14.079390,60.401112,-1440.040000,-1314.950000,-405.580000
3.490,0.001585,30.585932,-10.555952,66.069251,-1429.470000,-1315.650000,-498.260000
3.492,0.001582,20.384238,-6.424530,69.496944,-1436.470000,-1344.560000,-515.760000
3.494,0.001580,8.013907,-0.411706,68.175654,-1430.380000,-1370.810000,-451.570000
3.496,0.001594,-0.852136,6.544212,69.492156,-1386.560000,-1397.550000,-359.100000
3.498,0.001785,-9.411792,12.097457,65.442118,-1332.450000,-1393.630000,-242.130000
3.500,0.001719,-21.111905,16.262390,64.168701,-1376.690000,-1354.710000,-231.420000
3.502,0.001665,-36.622692,24.774174,62.584111,-1339.030000,-1275.050000,-235.340000
3.504,0.001797,-55.594683,33.017870,60.942074,-1267.560000,-1128.050000,-290.150000
3.505,0.001586,-156.213734,92.198226,66.983622,-1045.520000,-1003.240000,205.870000
3.508,0.001590,-156.735547,112.558527,48.873342,-969.570000,-694.680000,1695.260000
3.510,0.001573,-97.105188,67.706501,55.700003,-545.020000,-126.980000,1270.570000
3.512,0.001588,-0.335110,80.440666,40.021661,3.990000,396.340000,-149.590000
3.514,0.002029,25.755566,64.254872,14.055454,298.340000,1022.420000,-1044.540000
3.516,0.001596,21.906593,37.058334,50.759530,392.070000,1113.560000,-1563.870000
3.518,0.001654,12.920869,35.301403,20.068278,773.220000,987.420000,-1232.210000
3.520,0.001561,12.561823,28.661445,17.224633,723.100000,685.020000,-23.870000
3.522,0.001561,31.782752,14.783121,12.710228,796.110000,115.780000,915.390000
3.524,0.001560,53.181894,-4.298977,7.324538,816.900000,-177.870000,1679.930000
3.526,0.001560,76.735311,-20.987436,2.479811,835.730000,-381.570000,1580.250000
3.528,0.001569,82.197598,-33.333831,-4.385148,765.100000,-347.620000,1015.700000
3.530,0.001558,73.068255,-42.094553,-5.639416,691.250000,-235.760000,-95.690000
3.532,0.001559,50.855275,-43.822761,-10.953297,592.830000,-43.120000,-844.060000
3.534,0.001560,20.144874,-39.566869,-27.952928,358.190000,59.920000,-1294.230000
3.536,0.001559,-8.564444,-39.753573,-14.093752,25.410000,24.780000,-1154.300000
3.538,0.001565,-31.040724,-35.301403,-10.268716,-127.050000,-56.000000,-687.960000
3.540,0.001562,-44.488193,-26.454509,-11.747985,-294.140000,-140.840000,-3.360000
3.542,0.001564,-46.642469,-15.166103,-2.527684,-414.330000,-178.220000,421.610000
3.544,0.001563,-29.188046,-6.060696,3.839399,-486.990000,-144.060000,596.120000
3.546,0.001561,-0.043086,-0.282450,5.945802,-473.970000,-18.690000,412.720000
3.548,0.001581,16.688458,7.252729,8.688913,-435.890000,96.320000,-97.440000
3.550,0.001579,21.676804,12.633632,10.192119,-386.260000,198.450000,-370.930000
3.552,0.001581,20.202322,17.373039,12.078307,-311.360000,222.250000,-494.550000
3.554,0.001580,15.434191,21.834784,13.078849,-236.110000,189.420000,-388.360000
3.556,0.001580,10.938935,22.098084,13.677259,-155.330000,96.320000,-169.890000
3.558,0.001583,8.770297,21.829997,12.777250,-45.220000,21.840000,118.580000
3.560,0.001578,8.875617,19.905510,11.489472,25.060000,-35.700000,241.290000
3.562,0.001558,10.426696,17.052291,10.354887,97.300000,-32.060000,233.450000
3.564,0.001560,11.326704,14.055454,9.555411,140.630000,-2.940000,102.900000
3.566,0.001635,10.426696,10.862338,8.583593,191.940000,61.460000,-60.060000
3.568,0.001585,7.712308,8.693700,7.291027,218.890000,105.700000,-205.800000
3.570,0.001725,4.035677,7.022940,5.246859,248.570000,141.680000,-252.630000
3.572,0.001582,-0.885647,5.902716,1.986721,263.900000,146.790000,-180.740000
3.574,0.001578,-6.548999,3.121307,-0.033511,287.700000,125.580000,-91.980000
3.576,0.001581,-9.833073,0.081384,-0.043086,251.790000,137.550000,13.020000
3.578,0.001585,-11.393726,-2.527684,2.331405,244.860000,147.280000,102.760000
3.580,0.001579,-11.747985,-3.801100,1.594164,226.870000,189.140000,104.580000
3.582,0.001580,-12.341608,-4.164934,1.072351,204.120000,233.870000,43.820000
3.584,0.001579,-14.400138,-2.987263,0.938307,184.170000,308.000000,-13.650000
3.586,0.001581,-17.033142,-1.632462,1.867039,161.840000,370.720000,-52.500000
3.588,0.001582,-19.795403,-0.320748,3.456416,169.260000,419.930000,-81.760000
3.590,0.001578,-21.619356,1.924487,3.643120,156.310000,482.860000,-50.050000
3.592,0.001582,-20.097001,3.705355,5.596330,134.260000,522.200000,-5.180000
3.594,0.001580,-14.371415,7.209644,6.817087,95.270000,559.160000,45.500000
3.596,0.001578,-3.609609,13.629386,8.578806,-70.560000,564.970000,55.230000
3.598,0.001590,-11.106490,18.861883,16.903886,-107.590000,616.000000,14.000000
3.600,0.001582,1.421822,39.586018,11.403301,-162.050000,660.870000,-79.170000
3.602,0.001580,-4.184083,32.912550,26.464084,-221.410000,766.010000,-256.340000
3.604,0.001580,-13.983645,33.582769,61.842083,-145.250000,844.060000,-323.400000
3.606,0.001578,-5.869205,37.264188,47.911098,549.710000,868.280000,-255.150000
3.608,0.001585,-10.871913,39.648253,29.939649,651.770000,848.400000,-94.500000
3.610,0.001580,-11.336279,33.171063,41.438696,724.080000,866.670000,126.140000
3.612,0.001580,-6.716554,26.598128,43.573823,861.630000,789.460000,412.860000
3.614,0.001579,0.952669,20.331578,38.642924,1011.640000,764.190000,525.630000
3.616,0.001635,9.660731,13.524066,38.877501,1059.170000,722.260000,541.100000
3.618,0.001632,18.225175,6.606446,40.936031,1109.360000,750.890000,423.920000
3.620,0.001579,22.126808,1.436184,37.048760,1199.660000,787.500000,203.910000
3.622,0.001577,23.974698,-3.537800,33.989688,1177.890000,837.270000,44.940000
3.624,0.001581,23.266181,-7.535179,33.577982,1157.240000,865.550000,-73.080000
3.626,0.001581,19.967745,-9.799562,29.537518,1136.310000,857.780000,-114.730000
3.628,0.001580,18.852309,-12.743739,26.598128,1096.340000,840.840000,-82.040000
3.630,0.001581,19.522528,-15.027272,23.519907,1027.950000,788.760000,20.160000
3.632,0.001581,21.997552,-17.238995,20.891690,974.680000,729.750000,84.420000
3.634,0.001582,26.789619,-19.694870,18.253899,912.870000,687.120000,132.930000
3.636,0.001580,29.111450,-21.964041,15.180465,871.220000,649.250000,120.680000
3.638,0.001580,32.697122,-23.840654,12.150117,804.510000,607.110000,81.900000
3.640,0.001582,34.865760,-25.353435,10.101161,714.630000,574.070000,-16.450000
3.642,0.001580,35.952473,-25.961419,7.626137,650.440000,535.990000,-79.380000
3.644,0.001579,35.832791,-26.215145,4.988346,553.840000,496.860000,-125.230000
3.646,0.001579,34.894484,-26.004505,2.475024,481.810000,451.220000,-146.580000
3.648,0.001583,34.037561,-25.683757,0.531388,402.850000,372.400000,-122.150000
3.650,0.001582,33.458300,-25.128433,-1.057989,304.500000,307.580000,-67.130000
3.652,0.001579,33.510960,-24.630556,-2.307469,234.850000,215.810000,-16.030000
3.654,0.001577,33.870006,-24.194913,-3.073434,136.150000,147.700000,18.130000
3.656,0.001582,34.257776,-23.821505,-3.135668,62.790000,68.600000,45.500000
3.658,0.001587,34.401394,-22.935858,-2.819708,-29.330000,12.390000,33.040000
3.660,0.001576,33.802984,-21.853933,-2.216511,-102.970000,-34.580000,1.750000
3.662,0.001580,31.835412,-20.336365,-1.460120,-168.140000,-91.140000,-37.520000
3.664,0.001583,29.116237,-18.445390,-0.234577,-252.000000,-129.920000,-71.960000
3.666,0.001580,35.435447,-26.167272,25.683757,-193.760000,-220.220000,15.260000
3.668,0.001582,34.415756,-20.140087,-4.782493,-71.470000,-267.470000,202.580000
3.670,0.001580,39.375378,-25.334286,-3.394182,-154.420000,-433.720000,538.790000
3.672,0.001585,46.781300,-30.983276,2.810133,-255.220000,-608.580000,772.870000
3.674,0.001579,52.277098,-34.056710,0.201066,-399.420000,-724.500000,877.450000
3.676,0.001577,56.724481,-34.932782,3.188328,-569.380000,-798.840000,763.700000
3.678,0.001586,58.845246,-36.105666,12.911294,-724.290000,-807.450000,450.940000
3.680,0.001583,56.547351,-35.224806,14.132051,-775.740000,-815.430000,220.010000
3.682,0.001580,49.031322,-34.521076,19.173056,-888.230000,-840.280000,50.540000
3.684,0.001579,38.753032,-34.099795,19.417208,-937.160000,-896.910000,-20.580000
3.686,0.001579,40.414218,-31.974243,28.335910,-1070.580000,-992.180000,87.150000
3.688,0.001585,37.292911,-31.414131,32.299778,-1185.170000,-1056.370000,217.070000
3.690,0.001582,39.983363,-30.011458,37.039185,-1303.120000,-1142.050000,289.170000
3.692,0.001662,41.151459,-25.817801,39.854106,-1468.040000,-1189.440000,237.860000
3.694,0.001749,46.187677,-24.190126,49.581859,-1584.660000,-1184.470000,103.040000
3.696,0.001683,44.047763,-19.867212,58.634605,-1650.740000,-1194.200000,-110.040000
3.698,0.001638,36.881205,-13.930985,63.622951,-1693.580000,-1150.800000,-402.920000
3.700,0.001583,26.023654,-6.917620,64.029870,-1692.880000,-1142.470000,-560.700000
3.702,0.001583,15.328871,-0.162768,68.142144,-1709.680000,-1141.070000,-607.180000
3.704,0.001582,2.757473,6.347933,73.858156,-1610.700000,-1159.900000,-532.070000
3.706,0.001582,-6.065484,14.883654,68.261826,-1561.140000,-1199.380000,-393.680000
3.708,0.001578,-18.091131,24.209275,61.918680,-1524.110000,-1215.060000,-219.310000
3.710,0.001581,-29.312515,28.197079,68.721404,-1486.240000,-1188.810000,-149.030000
3.712,0.001576,-39.667402,39.945064,59.079822,-1374.240000,-1092.280000,-116.060000
3.714,0.001802,-56.293626,49.581859,60.511219,-1325.310000,-925.540000,-178.500000
3.716,0.001770,-93.174831,76.720949,47.777054,-1046.570000,-578.760000,-195.370000
3.718,0.001652,-156.735547,101.102566,63.661249,-832.720000,-467.460000,333.200000
3.720,0.001602,-153.164236,95.190276,50.778679,-448.560000,-54.180000,601.930000
3.722,0.001561,-53.794665,77.587447,44.454682,59.290000,337.330000,6.580000
3.724,0.001561,-28.915171,67.783098,43.918507,389.900000,757.960000,-461.020000
3.726,0.001559,-20.259769,56.384584,35.406723,744.520000,963.130000,-668.850000
3.728,0.001576,-4.217594,40.792413,38.470582,819.490000,959.490000,-432.180000
3.730,0.001562,13.026189,25.497053,33.826920,999.880000,746.620000,88.830000
3.732,0.001560,28.015163,6.481977,20.207109,1186.290000,457.380000,855.400000
3.734,0.001559,51.822306,-14.323542,10.895849,1182.160000,123.270000,1241.450000
3.736,0.001569,79.076291,-33.496598,4.198445,1124.270000,-59.850000,1293.740000
3.738,0.001563,94.730697,-49.610583,-0.852136,1068.340000,-135.870000,967.470000
3.740,0.001560,90.905660,-61.712826,-4.576640,1043.840000,-146.370000,417.760000
3.742,0.001559,74.676781,-57.241507,-32.721059,926.940000,-101.920000,-392.910000
3.744,0.001572,45.488735,-55.977665,-39.897192,238.700000,-71.330000,-817.180000
3.746,0.001562,19.000714,-61.214949,-9.531474,-90.580000,-55.230000,-980.630000
3.748,0.001566,-4.701109,-48.571743,-15.946430,-260.330000,-110.250000,-811.510000
3.750,0.001562,-22.098084,-40.658369,-8.818170,-517.230000,-146.020000,-522.970000
3.752,0.001571,-30.758274,-26.866215,-5.385690,-612.780000,-190.680000,-144.970000
3.754,0.001562,-30.451888,-15.022485,3.489927,-728.140000,-159.880000,22.540000
3.756,0.001560,-23.112988,-0.919158,8.301144,-750.120000,-98.280000,59.780000
3.758,0.001589,-14.352265,12.107031,10.584676,-738.150000,3.290000,-15.400000
3.760,0.001598,-6.103782,21.293821,14.524608,-697.830000,83.300000,-127.680000
3.762,0.001583,-0.612772,27.703989,17.320379,-629.860000,128.380000,-173.040000
3.764,0.001584,3.015986,31.428493,19.910298,-537.040000,162.960000,-156.380000
3.766,0.001585,6.003249,32.328502,21.753400,-369.600000,148.820000,-45.290000
3.768,0.001598,8.617104,29.867840,28.407720,-201.810000,115.220000,52.010000
3.770,0.001583,11.810220,29.164110,20.460835,88.130000,87.220000,157.780000
3.772,0.001648,14.711311,26.947599,13.007040,161.350000,68.810000,168.910000
3.774,0.001582,16.592712,21.011372,15.084719,250.320000,70.140000,142.030000
3.776,0.001598,16.401221,15.831535,11.264470,321.580000,76.230000,56.420000
3.778,0.001580,14.170349,10.986808,7.764968,362.460000,95.970000,-9.380000
3.780,0.001582,8.894766,5.878780,4.255892,397.740000,104.440000,-61.390000
3.782,0.001584,3.853760,0.684581,0.134044,411.180000,114.170000,-65.170000
3.784,0.001599,-1.656399,-2.810133,-1.359588,378.490000,119.280000,-21.980000
3.786,0.001585,-5.787822,-6.309635,-1.474482,345.940000,126.560000,1.190000
3.788,0.001583,-8.684126,-7.741032,-3.087796,309.610000,152.040000,25.760000
3.790,0.001581,-11.671389,-8.296356,-3.322372,245.070000,181.230000,17.150000
3.792,0.001600,-13.835239,-8.416038,-1.464908,206.010000,238.490000,-5.810000
3.794,0.001584,-16.693245,-6.975067,-0.957456,159.740000,288.260000,-33.740000
3.796,0.001595,-19.493804,-4.787280,1.019691,143.780000,354.690000,-34.510000
3.798,0.001588,-21.389567,-3.159605,3.657482,120.750000,390.600000,-6.720000
3.800,0.001599,-23.515119,-0.555324,3.556949,101.850000,433.930000,57.540000
3.802,0.001583,-22.093297,0.670219,5.998462,112.980000,478.380000,120.540000
3.804,0.001582,-16.669309,4.710684,3.623971,76.720000,503.160000,194.040000
3.806,0.001582,-7.851139,11.633090,11.987349,11.830000,545.370000,217.000000
3.808,0.001597,-8.238909,10.689996,19.714019,6.930000,563.360000,154.840000
3.810,0.001581,1.292566,30.236460,8.219760,-32.550000,609.350000,80.920000
3.812,0.001583,-1.512780,25.085347,25.899185,-60.550000,673.610000,-31.990000
3.814,0.001585,-5.328243,36.742374,35.445021,-91.630000,718.270000,-209.860000
3.816,0.001597,-3.844186,39.231760,51.377089,86.030000,819.070000,-254.870000
3.818,0.001585,-1.594164,42.860518,34.971080,500.150000,850.920000,-202.510000
3.820,0.001585,-5.835694,41.323801,38.628562,538.860000,820.960000,-44.590000
3.822,0.001623,-5.620267,34.047135,43.870634,802.480000,812.700000,145.810000
3.824,0.001608,-1.843103,28.015163,37.891321,934.640000,734.860000,420.840000
3.826,0.001583,4.509618,21.389567,39.964213,952.630000,688.310000,528.570000
3.828,0.001561,13.208106,14.203860,41.218481,1079.260000,669.340000,543.620000
3.830,0.001556,18.517199,8.372953,37.192378,1167.810000,677.600000,432.180000
3.832,0.001581,22.227341,1.694697,36.641841,1201.270000,712.530000,280.630000
3.834,0.001558,22.500216,-3.456416,34.631184,1216.460000,738.080000,89.110000
3.836,0.001560,22.050212,-7.827203,33.573195,1191.260000,772.310000,-23.940000
3.838,0.001585,21.198076,-10.776167,30.107204,1152.480000,769.300000,-81.760000
3.840,0.001595,20.427324,-13.069274,26.756108,1123.780000,750.050000,-77.770000
3.842,0.001580,20.460835,-15.199614,23.371501,1071.630000,715.470000,-2.520000
3.844,0.001576,22.054999,-17.588467,19.934234,1025.150000,657.930000,49.770000
3.846,0.001580,24.242786,-20.130512,17.296443,951.440000,616.350000,103.600000
3.848,0.001593,27.517285,-22.212979,13.605450,895.580000,571.130000,107.240000
3.850,0.001577,30.643379,-24.328957,12.159691,845.810000,527.310000,87.080000
3.852,0.001580,32.989146,-25.793865,9.421367,761.040000,491.330000,10.290000
3.854,0.001576,34.243414,-26.708235,7.008578,693.420000,450.240000,-39.970000
3.856,0.001594,34.358309,-27.287496,4.873451,596.610000,412.720000,-82.110000
3.858,0.001581,33.774260,-27.364092,2.575557,523.530000,370.440000,-110.530000
3.860,0.001577,32.797655,-27.143878,0.483515,452.620000,299.180000,-96.950000
3.862,0.001579,31.974243,-26.942812,-1.440971,352.030000,238.980000,-57.260000
3.864,0.001594,31.442855,-26.363551,-2.776622,272.580000,155.610000,-13.020000
3.866,0.001579,31.500302,-26.018867,-3.403756,170.030000,92.750000,33.110000
3.868,0.001578,31.485941,-25.640672,-3.614396,94.290000,0.840000,45.360000
3.870,0.001579,31.232215,-24.913005,-3.585673,17.500000,-32.130000,36.050000
3.872,0.001591,30.255610,-23.922038,-3.006412,-81.830000,-74.620000,12.740000
3.874,0.001581,28.158781,-22.533727,-2.144701,-154.490000,-123.410000,-23.870000
3.876,0.001575,25.535352,-20.609240,-0.770752,-244.160000,-155.330000,-57.260000
3.878,0.001582,22.002339,-18.823585,0.761178,-307.230000,-194.040000,-78.470000
3.880,0.001594,17.286868,-16.444307,2.565982,-379.190000,-221.970000,-80.780000
3.882,0.001576,14.687375,-14.002794,3.987804,-426.300000,-248.430000,-57.960000
3.884,0.001582,11.398514,-11.657027,5.433563,-468.440000,-279.440000,-32.760000
3.886,0.001579,0.296811,20.202322,-7.559115,-466.200000,-298.410000,37.590000
3.888,0.001591,19.249653,-12.719803,9.335196,-157.570000,-396.620000,266.980000
3.890,0.001580,29.657200,-20.403387,4.231956,-86.940000,-453.670000,593.600000
3.892,0.001579,42.238171,-28.297612,-0.014362,-217.000000,-637.840000,1018.290000
3.894,0.001578,49.538773,-32.352438,-1.867039,-446.740000,-788.340000,1172.920000
3.896,0.001595,56.781928,-36.062580,10.206481,-704.690000,-871.150000,974.820000
3.898,0.001664,64.542109,-36.258859,16.410796,-801.850000,-832.720000,666.540000
3.900,0.001753,61.463888,-37.345571,19.297526,-827.540000,-810.670000,165.270000
3.902,0.001661,62.675070,-36.598756,19.484230,-918.890000,-807.730000,-56.140000
3.904,0.001579,54.962762,-36.062580,24.386404,-1109.220000,-884.310000,-160.160000
3.906,0.001564,52.324970,-33.295532,29.685923,-1227.030000,-956.200000,-97.020000
3.908,0.001579,53.234554,-30.293908,38.652499,-1371.160000,-1099.490000,21.140000
3.910,0.001573,53.483492,-28.824213,49.648881,-1515.080000,-1220.940000,115.150000
3.912,0.001591,53.009551,-24.147040,55.771812,-1568.770000,-1283.940000,52.220000
3.914,0.002276,48.782383,-21.537973,63.431460,-1673.770000,-1304.310000,-197.050000
3.917,0.001753,41.931786,-16.549627,69.252792,-1726.830000,-1305.010000,-362.670000
3.919,0.001690,31.615197,-9.330409,72.263992,-1767.360000,-1308.300000,-497.420000
3.921,0.001588,19.694870,-3.173967,76.452862,-1799.280000,-1314.110000,-585.830000
3.923,0.001563,4.768131,3.154818,80.675243,-1770.230000,-1323.630000,-581.280000
3.925,0.001560,-12.925656,13.734706,77.822024,-1746.640000,-1326.780000,-542.710000
3.927,0.001615,-35.976409,25.142795,77.783725,-1703.310000,-1299.200000,-466.270000
3.929,0.001562,-61.741550,37.618446,84.347086,-1687.140000,-1206.310000,-453.600000
3.931,0.001563,-101.710551,70.191099,63.766570,-1508.290000,-928.060000,-331.940000
3.933,0.001563,-156.735547,128.145911,75.232105,-1290.100000,-733.530000,781.200000
3.935,0.001558,-156.735547,102.854711,66.897451,-744.240000,-453.250000,1478.120000
3.937,0.001629,-58.792586,97.244019,39.083354,-209.720000,286.230000,190.960000
3.939,0.001563,-16.324625,83.944955,62.263364,168.070000,1056.650000,-817.810000
3.941,0.001556,-20.542218,68.309698,47.623861,682.360000,1383.060000,-1536.430000
3.943,0.001558,-28.608785,55.125529,45.038730,803.250000,1500.450000,-1340.710000
3.945,0.001563,-24.587470,36.732799,43.631270,1050.210000,1237.530000,-602.700000
3.947,0.001596,-10.795316,15.994302,30.174226,1170.610000,901.950000,765.520000
3.949,0.001579,16.798566,-7.243155,25.157156,1159.830000,403.060000,1595.020000
3.951,0.001579,62.043149,-36.048218,21.743826,1231.440000,134.400000,2251.410000
3.953,0.001584,58.414391,-66.686810,4.595789,1361.920000,-37.100000,1938.930000
3.955,0.001583,112.917573,-69.252792,-10.962871,1323.700000,-2.590000,952.910000
3.957,0.001602,125.249607,-58.921842,-63.445822,708.750000,145.530000,49.000000
3.959,0.001582,111.289898,-78.147559,-14.692162,226.310000,58.800000,-674.380000
3.961,0.001582,78.966184,-67.610755,-27.780586,17.850000,74.970000,-1106.560000
3.963,0.001578,42.003595,-59.122908,-21.873082,-286.580000,-118.090000,-1019.970000
3.965,0.001579,10.134672,-47.188219,-11.570856,-617.610000,-205.240000,-714.840000
3.967,0.001623,-9.847435,-33.745537,1.756932,-771.120000,-275.520000,-455.840000
3.969,0.001579,-24.879494,-18.095918,6.414955,-869.190000,-317.310000,-308.350000
3.971,0.001578,-34.262563,-0.545750,8.435187,-888.020000,-241.430000,-264.810000
3.973,0.001576,-36.297157,13.480980,16.784204,-913.430000,-121.170000,-299.810000
3.975,0.001581,-35.124273,26.167272,16.410796,-819.770000,18.830000,-315.490000
3.977,0.001589,-29.781669,33.774260,19.781041,-722.680000,107.170000,-252.070000
3.979,0.001636,-21.873082,38.121111,23.644376,-565.880000,140.770000,-81.130000
3.981,0.001585,-10.110735,34.961506,39.437613,-271.600000,140.000000,102.410000
3.983,0.001579,0.531388,39.006757,18.584221,82.530000,108.010000,232.190000
3.985,0.001593,9.727753,31.189129,18.981565,161.980000,98.840000,317.240000
3.987,0.001585,19.737955,23.376288,19.556039,252.210000,83.930000,292.810000
3.989,0.001578,26.526318,15.563447,13.859176,389.550000,80.570000,217.700000
3.991,0.001577,28.848149,7.693159,7.865501,431.480000,65.800000,132.020000
3.993,0.001591,26.976323,-0.981392,3.403756,434.980000,49.210000,68.950000
3.995,0.001579,22.983731,-6.606446,0.134044,402.850000,27.510000,19.880000
3.997,0.001584,19.235291,-11.168724,-2.312256,347.550000,1.610000,1.400000
3.999,0.001582,15.429403,-13.658110,-3.710142,252.630000,-13.370000,-29.820000
4.001,0.001592,11.049042,-14.519820,-4.763344,189.420000,-13.930000,-70.000000
4.003,0.001580,6.419742,-13.729919,-5.783034,110.110000,-0.700000,-138.250000
4.005,0.001582,1.369162,-11.235746,-7.721883,50.890000,25.270000,-180.880000
4.007,0.001586,-4.394723,-9.258600,-4.404298,-15.680000,42.910000,-173.950000
4.009,0.001583,-10.393185,-8.076141,-0.483515,-47.880000,60.480000,-155.260000
4.011,0.001578,-14.031518,-5.021857,-1.402673,-85.330000,102.200000,-122.990000
4.013,0.001580,-14.491097,0.023936,2.925028,-117.880000,137.550000,-94.010000
4.015,0.001597,-13.595875,5.457499,4.447383,-109.410000,194.880000,-68.040000
4.017,0.001600,-14.687375,6.180378,7.329326,-66.850000,216.020000,-67.620000
